item_id,timestamp,target
제주반도체,2026-01-07,31200
제주반도체,2026-01-08,33000
제주반도체,2026-01-09,30700
제주반도체,2026-01-12,29750
제주반도체,2026-01-13,29050
제주반도체,2026-01-14,29050
제주반도체,2026-01-15,30850
제주반도체,2026-01-16,30850
제주반도체,2026-01-19,30950
제주반도체,2026-01-20,29800
제주반도체,2026-01-21,29050
제주반도체,2026-01-22,29250
제주반도체,2026-01-23,29750
에스디바이오센서,2025-12-24,9030
에스디바이오센서,2025-12-26,9030
에스디바이오센서,2025-12-29,8960
에스디바이오센서,2025-12-30,8900
에스디바이오센서,2026-01-02,9080
에스디바이오센서,2026-01-05,9120
에스디바이오센서,2026-01-06,8980
에스디바이오센서,2026-01-07,8860
에스디바이오센서,2026-01-08,8670
에스디바이오센서,2026-01-09,8710
에스디바이오센서,2026-01-12,8660
에스디바이오센서,2026-01-13,8550
에스디바이오센서,2026-01-14,8510
에스디바이오센서,2026-01-15,8530
에스디바이오센서,2026-01-16,8390
에스디바이오센서,2026-01-19,8220
에스디바이오센서,2026-01-20,8470
에스디바이오센서,2026-01-21,8210
에스디바이오센서,2026-01-22,8220
에스디바이오센서,2026-01-23,8410
CJ CGV,2025-12-24,6020
CJ CGV,2025-12-26,5990
CJ CGV,2025-12-29,6000
CJ CGV,2025-12-30,5950
CJ CGV,2026-01-02,5820
CJ CGV,2026-01-05,5810
CJ CGV,2026-01-06,5760
CJ CGV,2026-01-07,5780
CJ CGV,2026-01-08,5820
CJ CGV,2026-01-09,5820
CJ CGV,2026-01-12,5920
CJ CGV,2026-01-13,6120
CJ CGV,2026-01-14,6140
CJ CGV,2026-01-15,6110
CJ CGV,2026-01-16,6020
CJ CGV,2026-01-19,5990
CJ CGV,2026-01-20,6030
CJ CGV,2026-01-21,6140
CJ CGV,2026-01-22,6180
CJ CGV,2026-01-23,6200
NICE평가정보,2025-12-24,17490
NICE평가정보,2025-12-26,17120
NICE평가정보,2025-12-29,17000
NICE평가정보,2025-12-30,17000
NICE평가정보,2026-01-02,16330
NICE평가정보,2026-01-05,16410
NICE평가정보,2026-01-06,16250
NICE평가정보,2026-01-07,16440
NICE평가정보,2026-01-08,16130
NICE평가정보,2026-01-09,16450
NICE평가정보,2026-01-12,15870
NICE평가정보,2026-01-13,15850
NICE평가정보,2026-01-14,16070
NICE평가정보,2026-01-15,16130
NICE평가정보,2026-01-16,15830
NICE평가정보,2026-01-19,15730
NICE평가정보,2026-01-20,16450
NICE평가정보,2026-01-21,16400
NICE평가정보,2026-01-22,16850
NICE평가정보,2026-01-23,17200
SNT모티브,2025-12-24,34550
SNT모티브,2025-12-26,34450
SNT모티브,2025-12-29,34250
SNT모티브,2025-12-30,34500
SNT모티브,2026-01-02,34200
SNT모티브,2026-01-05,33450
SNT모티브,2026-01-06,33550
SNT모티브,2026-01-07,33050
SNT모티브,2026-01-08,32000
SNT모티브,2026-01-09,35000
SNT모티브,2026-01-12,34450
SNT모티브,2026-01-13,35450
SNT모티브,2026-01-14,36900
SNT모티브,2026-01-15,37650
SNT모티브,2026-01-16,36200
SNT모티브,2026-01-19,37950
SNT모티브,2026-01-20,37800
SNT모티브,2026-01-21,39450
SNT모티브,2026-01-22,38000
SNT모티브,2026-01-23,37800
영풍,2025-12-24,49226
영풍,2025-12-26,48400
영풍,2025-12-29,47900
영풍,2025-12-30,47500
영풍,2026-01-02,45700
영풍,2026-01-05,46200
영풍,2026-01-06,45700
영풍,2026-01-07,45800
영풍,2026-01-08,47300
영풍,2026-01-09,45150
영풍,2026-01-12,46250
영풍,2026-01-13,49250
영풍,2026-01-14,47750
영풍,2026-01-15,49400
영풍,2026-01-16,53700
영풍,2026-01-19,52500
영풍,2026-01-20,53400
영풍,2026-01-21,52700
영풍,2026-01-22,54300
영풍,2026-01-23,55800
HS효성첨단소재,2025-12-24,191500
HS효성첨단소재,2025-12-26,189100
HS효성첨단소재,2025-12-29,184200
HS효성첨단소재,2025-12-30,181600
HS효성첨단소재,2026-01-02,179100
HS효성첨단소재,2026-01-05,178800
HS효성첨단소재,2026-01-06,178300
HS효성첨단소재,2026-01-07,179300
HS효성첨단소재,2026-01-08,179000
HS효성첨단소재,2026-01-09,182900
HS효성첨단소재,2026-01-12,189000
HS효성첨단소재,2026-01-13,191100
HS효성첨단소재,2026-01-14,195200
HS효성첨단소재,2026-01-15,202000
HS효성첨단소재,2026-01-16,201500
HS효성첨단소재,2026-01-19,206500
HS효성첨단소재,2026-01-20,207000
HS효성첨단소재,2026-01-21,215500
HS효성첨단소재,2026-01-22,217000
HS효성첨단소재,2026-01-23,218500
서부T&D,2025-12-24,12810
서부T&D,2025-12-26,12650
서부T&D,2025-12-29,12500
서부T&D,2025-12-30,13100
서부T&D,2026-01-02,12790
서부T&D,2026-01-05,12520
서부T&D,2026-01-06,12370
서부T&D,2026-01-07,12080
서부T&D,2026-01-08,12210
서부T&D,2026-01-09,12730
서부T&D,2026-01-12,12700
서부T&D,2026-01-13,12750
서부T&D,2026-01-14,13320
서부T&D,2026-01-15,13660
서부T&D,2026-01-16,13740
서부T&D,2026-01-19,13950
서부T&D,2026-01-20,13940
서부T&D,2026-01-21,14380
서부T&D,2026-01-22,15060
서부T&D,2026-01-23,14900
아이티센글로벌,2025-12-24,33200
아이티센글로벌,2025-12-26,33900
아이티센글로벌,2025-12-29,31900
아이티센글로벌,2025-12-30,30300
아이티센글로벌,2026-01-02,31200
아이티센글로벌,2026-01-05,30700
아이티센글로벌,2026-01-06,33950
아이티센글로벌,2026-01-07,32600
아이티센글로벌,2026-01-08,31950
아이티센글로벌,2026-01-09,33050
아이티센글로벌,2026-01-12,35900
아이티센글로벌,2026-01-13,37000
아이티센글로벌,2026-01-14,33600
아이티센글로벌,2026-01-15,33750
아이티센글로벌,2026-01-16,32200
아이티센글로벌,2026-01-19,31000
아이티센글로벌,2026-01-20,32250
아이티센글로벌,2026-01-21,32650
아이티센글로벌,2026-01-22,33500
아이티센글로벌,2026-01-23,40150
비츠로셀,2025-12-24,18330
비츠로셀,2025-12-26,18240
비츠로셀,2025-12-29,18360
비츠로셀,2025-12-30,17620
비츠로셀,2026-01-02,16520
비츠로셀,2026-01-05,18130
비츠로셀,2026-01-06,19650
비츠로셀,2026-01-07,19240
비츠로셀,2026-01-08,19310
비츠로셀,2026-01-09,20200
비츠로셀,2026-01-12,20800
비츠로셀,2026-01-13,21300
비츠로셀,2026-01-14,20850
비츠로셀,2026-01-15,19940
비츠로셀,2026-01-16,19580
비츠로셀,2026-01-19,19820
비츠로셀,2026-01-20,20000
비츠로셀,2026-01-21,19880
비츠로셀,2026-01-22,20250
비츠로셀,2026-01-23,20400
RFHIC,2025-12-24,33600
RFHIC,2025-12-26,33550
RFHIC,2025-12-29,32900
RFHIC,2025-12-30,32650
RFHIC,2026-01-02,35050
RFHIC,2026-01-05,35600
RFHIC,2026-01-06,37500
RFHIC,2026-01-07,37400
RFHIC,2026-01-08,38000
RFHIC,2026-01-09,37850
RFHIC,2026-01-12,37600
RFHIC,2026-01-13,37150
RFHIC,2026-01-14,37400
RFHIC,2026-01-15,36600
RFHIC,2026-01-16,35100
RFHIC,2026-01-19,34100
RFHIC,2026-01-20,34800
RFHIC,2026-01-21,34450
RFHIC,2026-01-22,34500
RFHIC,2026-01-23,34750
태광산업,2025-12-24,780000
태광산업,2025-12-26,776000
태광산업,2025-12-29,765000
태광산업,2025-12-30,762000
태광산업,2026-01-02,751000
태광산업,2026-01-05,741000
태광산업,2026-01-06,742000
태광산업,2026-01-07,720000
태광산업,2026-01-08,709000
태광산업,2026-01-09,722000
태광산업,2026-01-12,724000
태광산업,2026-01-13,733000
태광산업,2026-01-14,727000
태광산업,2026-01-15,748000
태광산업,2026-01-16,744000
태광산업,2026-01-19,740000
태광산업,2026-01-20,755000
태광산업,2026-01-21,750000
태광산업,2026-01-22,760000
태광산업,2026-01-23,815000
세방전지,2025-12-24,66400
세방전지,2025-12-26,64700
세방전지,2025-12-29,63400
세방전지,2025-12-30,62800
세방전지,2026-01-02,62400
세방전지,2026-01-05,61900
세방전지,2026-01-06,62000
세방전지,2026-01-07,62000
세방전지,2026-01-08,61300
세방전지,2026-01-09,61900
세방전지,2026-01-12,62700
세방전지,2026-01-13,62300
세방전지,2026-01-14,62800
세방전지,2026-01-15,63300
세방전지,2026-01-16,63600
세방전지,2026-01-19,62900
세방전지,2026-01-20,63300
세방전지,2026-01-21,63300
세방전지,2026-01-22,64500
세방전지,2026-01-23,63900
세미파이브,2025-12-29,27650
세미파이브,2025-12-30,26500
세미파이브,2026-01-02,29800
세미파이브,2026-01-05,28700
세미파이브,2026-01-06,30150
세미파이브,2026-01-07,28200
세미파이브,2026-01-08,27750
세미파이브,2026-01-09,26550
세미파이브,2026-01-12,26300
세미파이브,2026-01-13,25600
세미파이브,2026-01-14,26500
세미파이브,2026-01-15,25250
세미파이브,2026-01-16,24900
세미파이브,2026-01-19,24950
세미파이브,2026-01-20,24900
세미파이브,2026-01-21,23150
세미파이브,2026-01-22,23550
세미파이브,2026-01-23,26100
SFA반도체,2025-12-24,4200
SFA반도체,2025-12-26,4360
SFA반도체,2025-12-29,4540
SFA반도체,2025-12-30,4575
SFA반도체,2026-01-02,4870
SFA반도체,2026-01-05,5720
SFA반도체,2026-01-06,5630
SFA반도체,2026-01-07,5800
SFA반도체,2026-01-08,5730
SFA반도체,2026-01-09,5490
SFA반도체,2026-01-12,5550
SFA반도체,2026-01-13,5450
SFA반도체,2026-01-14,5440
SFA반도체,2026-01-15,5470
SFA반도체,2026-01-16,5510
SFA반도체,2026-01-19,5420
SFA반도체,2026-01-20,5250
SFA반도체,2026-01-21,5200
SFA반도체,2026-01-22,5300
SFA반도체,2026-01-23,5210
솔브레인홀딩스,2025-12-24,38800
솔브레인홀딩스,2025-12-26,38500
솔브레인홀딩스,2025-12-29,38000
솔브레인홀딩스,2025-12-30,37300
솔브레인홀딩스,2026-01-02,38150
솔브레인홀딩스,2026-01-05,39200
솔브레인홀딩스,2026-01-06,39500
솔브레인홀딩스,2026-01-07,38450
솔브레인홀딩스,2026-01-08,38100
솔브레인홀딩스,2026-01-09,37200
솔브레인홀딩스,2026-01-12,38050
솔브레인홀딩스,2026-01-13,38050
솔브레인홀딩스,2026-01-14,38050
솔브레인홀딩스,2026-01-15,38150
솔브레인홀딩스,2026-01-16,37150
솔브레인홀딩스,2026-01-19,38250
솔브레인홀딩스,2026-01-20,38300
솔브레인홀딩스,2026-01-21,38500
솔브레인홀딩스,2026-01-22,39800
솔브레인홀딩스,2026-01-23,40550
LX세미콘,2025-12-24,50300
LX세미콘,2025-12-26,50400
LX세미콘,2025-12-29,49550
LX세미콘,2025-12-30,49150
LX세미콘,2026-01-02,50300
LX세미콘,2026-01-05,51000
LX세미콘,2026-01-06,51800
LX세미콘,2026-01-07,51600
LX세미콘,2026-01-08,50800
LX세미콘,2026-01-09,50900
LX세미콘,2026-01-12,50300
LX세미콘,2026-01-13,50900
LX세미콘,2026-01-14,51500
LX세미콘,2026-01-15,51400
LX세미콘,2026-01-16,51100
LX세미콘,2026-01-19,51300
LX세미콘,2026-01-20,52000
LX세미콘,2026-01-21,50000
LX세미콘,2026-01-22,50900
LX세미콘,2026-01-23,50900
경동나비엔,2025-12-24,56100
경동나비엔,2025-12-26,55400
경동나비엔,2025-12-29,55300
경동나비엔,2025-12-30,55500
경동나비엔,2026-01-02,56000
경동나비엔,2026-01-05,56300
경동나비엔,2026-01-06,55500
경동나비엔,2026-01-07,54600
경동나비엔,2026-01-08,53600
경동나비엔,2026-01-09,57200
경동나비엔,2026-01-12,54500
경동나비엔,2026-01-13,55000
경동나비엔,2026-01-14,57600
경동나비엔,2026-01-15,56800
경동나비엔,2026-01-16,56200
경동나비엔,2026-01-19,55400
경동나비엔,2026-01-20,56700
경동나비엔,2026-01-21,55700
경동나비엔,2026-01-22,56300
경동나비엔,2026-01-23,57000
SNT에너지,2025-12-24,37950
SNT에너지,2025-12-26,36950
SNT에너지,2025-12-29,36900
SNT에너지,2025-12-30,36600
SNT에너지,2026-01-02,36050
SNT에너지,2026-01-05,37400
SNT에너지,2026-01-06,38850
SNT에너지,2026-01-07,38100
SNT에너지,2026-01-08,37100
SNT에너지,2026-01-09,39300
SNT에너지,2026-01-12,39300
SNT에너지,2026-01-13,38400
SNT에너지,2026-01-14,38800
SNT에너지,2026-01-15,38450
SNT에너지,2026-01-16,38250
SNT에너지,2026-01-19,38550
SNT에너지,2026-01-20,40850
SNT에너지,2026-01-21,38500
SNT에너지,2026-01-22,39050
SNT에너지,2026-01-23,39800
카페24,2025-12-24,30200
카페24,2025-12-26,30050
카페24,2025-12-29,30150
카페24,2025-12-30,30150
카페24,2026-01-02,31900
카페24,2026-01-05,31750
카페24,2026-01-06,31650
카페24,2026-01-07,30550
카페24,2026-01-08,31200
카페24,2026-01-09,31950
카페24,2026-01-12,32000
카페24,2026-01-13,31500
카페24,2026-01-14,32700
카페24,2026-01-15,32150
카페24,2026-01-16,31000
카페24,2026-01-19,31800
카페24,2026-01-20,31750
카페24,2026-01-21,30900
카페24,2026-01-22,31550
카페24,2026-01-23,33500
인텔리안테크,2025-12-24,57100
인텔리안테크,2025-12-26,57000
인텔리안테크,2025-12-29,58200
인텔리안테크,2025-12-30,59500
인텔리안테크,2026-01-02,68200
인텔리안테크,2026-01-05,72700
인텔리안테크,2026-01-06,70300
인텔리안테크,2026-01-07,70800
인텔리안테크,2026-01-08,72100
인텔리안테크,2026-01-09,73500
인텔리안테크,2026-01-12,74200
인텔리안테크,2026-01-13,72200
인텔리안테크,2026-01-14,68800
인텔리안테크,2026-01-15,68400
인텔리안테크,2026-01-16,68900
인텔리안테크,2026-01-19,68600
인텔리안테크,2026-01-20,74000
인텔리안테크,2026-01-21,72500
인텔리안테크,2026-01-22,72200
인텔리안테크,2026-01-23,75500
유안타증권,2025-12-24,3825
유안타증권,2025-12-26,3760
유안타증권,2025-12-29,3700
유안타증권,2025-12-30,3690
유안타증권,2026-01-02,3650
유안타증권,2026-01-05,3690
유안타증권,2026-01-06,3935
유안타증권,2026-01-07,3835
유안타증권,2026-01-08,3755
유안타증권,2026-01-09,3710
유안타증권,2026-01-12,3730
유안타증권,2026-01-13,3755
유안타증권,2026-01-14,3845
유안타증권,2026-01-15,3880
유안타증권,2026-01-16,3940
유안타증권,2026-01-19,3890
유안타증권,2026-01-20,3935
유안타증권,2026-01-21,3855
유안타증권,2026-01-22,3870
유안타증권,2026-01-23,4025
티에스이,2025-12-24,57500
티에스이,2025-12-26,57900
티에스이,2025-12-29,59900
티에스이,2025-12-30,57600
티에스이,2026-01-02,63400
티에스이,2026-01-05,64500
티에스이,2026-01-06,63600
티에스이,2026-01-07,62300
티에스이,2026-01-08,60900
티에스이,2026-01-09,59800
티에스이,2026-01-12,61100
티에스이,2026-01-13,60400
티에스이,2026-01-14,60700
티에스이,2026-01-15,59400
티에스이,2026-01-16,59700
티에스이,2026-01-19,64900
티에스이,2026-01-20,66500
티에스이,2026-01-21,73500
티에스이,2026-01-22,75400
티에스이,2026-01-23,73000
넥센타이어,2025-12-24,7800
넥센타이어,2025-12-26,7580
넥센타이어,2025-12-29,7480
넥센타이어,2025-12-30,7530
넥센타이어,2026-01-02,7450
넥센타이어,2026-01-05,7700
넥센타이어,2026-01-06,7330
넥센타이어,2026-01-07,7300
넥센타이어,2026-01-08,7090
넥센타이어,2026-01-09,7250
넥센타이어,2026-01-12,7310
넥센타이어,2026-01-13,7230
넥센타이어,2026-01-14,7680
넥센타이어,2026-01-15,7830
넥센타이어,2026-01-16,7960
넥센타이어,2026-01-19,8080
넥센타이어,2026-01-20,8340
넥센타이어,2026-01-21,8380
넥센타이어,2026-01-22,8450
넥센타이어,2026-01-23,8220
케이씨텍,2025-12-24,38850
케이씨텍,2025-12-26,39100
케이씨텍,2025-12-29,38700
케이씨텍,2025-12-30,39650
케이씨텍,2026-01-02,41950
케이씨텍,2026-01-05,42600
케이씨텍,2026-01-06,45450
케이씨텍,2026-01-07,44250
케이씨텍,2026-01-08,42900
케이씨텍,2026-01-09,41200
케이씨텍,2026-01-12,40850
케이씨텍,2026-01-13,40150
케이씨텍,2026-01-14,40900
케이씨텍,2026-01-15,41000
케이씨텍,2026-01-16,40300
케이씨텍,2026-01-19,39250
케이씨텍,2026-01-20,38650
케이씨텍,2026-01-21,38150
케이씨텍,2026-01-22,38300
케이씨텍,2026-01-23,38750
GKL,2025-12-24,15100
GKL,2025-12-26,14590
GKL,2025-12-29,14630
GKL,2025-12-30,14970
GKL,2026-01-02,14680
GKL,2026-01-05,14450
GKL,2026-01-06,13960
GKL,2026-01-07,13720
GKL,2026-01-08,13750
GKL,2026-01-09,14050
GKL,2026-01-12,13810
GKL,2026-01-13,13660
GKL,2026-01-14,13450
GKL,2026-01-15,13450
GKL,2026-01-16,13330
GKL,2026-01-19,13540
GKL,2026-01-20,13360
GKL,2026-01-21,13000
GKL,2026-01-22,13070
GKL,2026-01-23,12960
디아이,2025-12-24,21050
디아이,2025-12-26,21300
디아이,2025-12-29,21600
디아이,2025-12-30,21350
디아이,2026-01-02,24100
디아이,2026-01-05,24950
디아이,2026-01-06,29550
디아이,2026-01-07,27050
디아이,2026-01-08,28950
디아이,2026-01-09,28600
디아이,2026-01-12,28800
디아이,2026-01-13,29750
디아이,2026-01-14,31300
디아이,2026-01-15,30100
디아이,2026-01-16,30550
디아이,2026-01-19,29400
디아이,2026-01-20,28450
디아이,2026-01-21,28800
디아이,2026-01-22,28700
디아이,2026-01-23,28150
동원시스템즈,2025-12-24,25950
동원시스템즈,2025-12-26,25650
동원시스템즈,2025-12-29,25350
동원시스템즈,2025-12-30,25050
동원시스템즈,2026-01-02,24900
동원시스템즈,2026-01-05,24950
동원시스템즈,2026-01-06,24950
동원시스템즈,2026-01-07,24450
동원시스템즈,2026-01-08,24250
동원시스템즈,2026-01-09,24150
동원시스템즈,2026-01-12,24450
동원시스템즈,2026-01-13,24650
동원시스템즈,2026-01-14,24500
동원시스템즈,2026-01-15,24700
동원시스템즈,2026-01-16,24650
동원시스템즈,2026-01-19,24550
동원시스템즈,2026-01-20,25200
동원시스템즈,2026-01-21,24650
동원시스템즈,2026-01-22,26950
동원시스템즈,2026-01-23,27350
한화리츠,2025-12-24,4110
한화리츠,2025-12-26,4125
한화리츠,2025-12-29,4120
한화리츠,2025-12-30,4145
한화리츠,2026-01-02,4155
한화리츠,2026-01-05,4220
한화리츠,2026-01-06,4300
한화리츠,2026-01-07,4275
한화리츠,2026-01-08,4280
한화리츠,2026-01-09,4305
한화리츠,2026-01-12,4350
한화리츠,2026-01-13,4260
한화리츠,2026-01-14,4305
한화리츠,2026-01-15,4300
한화리츠,2026-01-16,4335
한화리츠,2026-01-19,4380
한화리츠,2026-01-20,4355
한화리츠,2026-01-21,4345
한화리츠,2026-01-22,4345
한화리츠,2026-01-23,4350
포스코엠텍,2025-12-24,16250
포스코엠텍,2025-12-26,15880
포스코엠텍,2025-12-29,16460
포스코엠텍,2025-12-30,15790
포스코엠텍,2026-01-02,15300
포스코엠텍,2026-01-05,15300
포스코엠텍,2026-01-06,15250
포스코엠텍,2026-01-07,15960
포스코엠텍,2026-01-08,15350
포스코엠텍,2026-01-09,15050
포스코엠텍,2026-01-12,15550
포스코엠텍,2026-01-13,16950
포스코엠텍,2026-01-14,16310
포스코엠텍,2026-01-15,19780
포스코엠텍,2026-01-16,18380
포스코엠텍,2026-01-19,18520
포스코엠텍,2026-01-20,18060
포스코엠텍,2026-01-21,18310
포스코엠텍,2026-01-22,18860
포스코엠텍,2026-01-23,18700
성광벤드,2025-12-24,27100
성광벤드,2025-12-26,26400
성광벤드,2025-12-29,25950
성광벤드,2025-12-30,25750
성광벤드,2026-01-02,25300
성광벤드,2026-01-05,25900
성광벤드,2026-01-06,26350
성광벤드,2026-01-07,25700
성광벤드,2026-01-08,26500
성광벤드,2026-01-09,28300
성광벤드,2026-01-12,29700
성광벤드,2026-01-13,29550
성광벤드,2026-01-14,28550
성광벤드,2026-01-15,28900
성광벤드,2026-01-16,29800
성광벤드,2026-01-19,30150
성광벤드,2026-01-20,30050
성광벤드,2026-01-21,29050
성광벤드,2026-01-22,28300
성광벤드,2026-01-23,29100
원텍,2025-12-24,7250
원텍,2025-12-26,7070
원텍,2025-12-29,7300
원텍,2025-12-30,7750
원텍,2026-01-02,8250
원텍,2026-01-05,8110
원텍,2026-01-06,8090
원텍,2026-01-07,8020
원텍,2026-01-08,8160
원텍,2026-01-09,8150
원텍,2026-01-12,8100
원텍,2026-01-13,8040
원텍,2026-01-14,8230
원텍,2026-01-15,8250
원텍,2026-01-16,8090
원텍,2026-01-19,8120
원텍,2026-01-20,8190
원텍,2026-01-21,8170
원텍,2026-01-22,8540
원텍,2026-01-23,8590
대상,2025-12-24,21400
대상,2025-12-26,21400
대상,2025-12-29,20950
대상,2025-12-30,21050
대상,2026-01-02,20600
대상,2026-01-05,20550
대상,2026-01-06,20500
대상,2026-01-07,20300
대상,2026-01-08,19830
대상,2026-01-09,20750
대상,2026-01-12,21300
대상,2026-01-13,21700
대상,2026-01-14,22850
대상,2026-01-15,22200
대상,2026-01-16,22150
대상,2026-01-19,21750
대상,2026-01-20,21900
대상,2026-01-21,21550
대상,2026-01-22,21800
대상,2026-01-23,22000
한국단자,2025-12-24,70400
한국단자,2025-12-26,69400
한국단자,2025-12-29,67100
한국단자,2025-12-30,67300
한국단자,2026-01-02,66300
한국단자,2026-01-05,69900
한국단자,2026-01-06,70000
한국단자,2026-01-07,69600
한국단자,2026-01-08,67400
한국단자,2026-01-09,69400
한국단자,2026-01-12,69200
한국단자,2026-01-13,71600
한국단자,2026-01-14,73000
한국단자,2026-01-15,74400
한국단자,2026-01-16,74800
한국단자,2026-01-19,75200
한국단자,2026-01-20,74100
한국단자,2026-01-21,76400
한국단자,2026-01-22,76400
한국단자,2026-01-23,75400
다우데이타,2025-12-24,19670
다우데이타,2025-12-26,19320
다우데이타,2025-12-29,19020
다우데이타,2025-12-30,18400
다우데이타,2026-01-02,18450
다우데이타,2026-01-05,18370
다우데이타,2026-01-06,18700
다우데이타,2026-01-07,17870
다우데이타,2026-01-08,17500
다우데이타,2026-01-09,17330
다우데이타,2026-01-12,17430
다우데이타,2026-01-13,17290
다우데이타,2026-01-14,17540
다우데이타,2026-01-15,17970
다우데이타,2026-01-16,17680
다우데이타,2026-01-19,17550
다우데이타,2026-01-20,18170
다우데이타,2026-01-21,17860
다우데이타,2026-01-22,17810
다우데이타,2026-01-23,19740
큐렉소,2025-12-24,13240
큐렉소,2025-12-26,12870
큐렉소,2025-12-29,13700
큐렉소,2025-12-30,12960
큐렉소,2026-01-02,13600
큐렉소,2026-01-05,13210
큐렉소,2026-01-06,12730
큐렉소,2026-01-07,12580
큐렉소,2026-01-08,12250
큐렉소,2026-01-09,12530
큐렉소,2026-01-12,13070
큐렉소,2026-01-13,13500
큐렉소,2026-01-14,13150
큐렉소,2026-01-15,14190
큐렉소,2026-01-16,13780
큐렉소,2026-01-19,14360
큐렉소,2026-01-20,14930
큐렉소,2026-01-21,17060
큐렉소,2026-01-22,18660
큐렉소,2026-01-23,18070
이노션,2025-12-24,18760
이노션,2025-12-26,18570
이노션,2025-12-29,18310
이노션,2025-12-30,18460
이노션,2026-01-02,18300
이노션,2026-01-05,18180
이노션,2026-01-06,18260
이노션,2026-01-07,18300
이노션,2026-01-08,17950
이노션,2026-01-09,18100
이노션,2026-01-12,18090
이노션,2026-01-13,18430
이노션,2026-01-14,18370
이노션,2026-01-15,18290
이노션,2026-01-16,18490
이노션,2026-01-19,18400
이노션,2026-01-20,18560
이노션,2026-01-21,18390
이노션,2026-01-22,18570
이노션,2026-01-23,18740
아난티,2025-12-24,7660
아난티,2025-12-26,7370
아난티,2025-12-29,7730
아난티,2025-12-30,7800
아난티,2026-01-02,8360
아난티,2026-01-05,7950
아난티,2026-01-06,7780
아난티,2026-01-07,7650
아난티,2026-01-08,7770
아난티,2026-01-09,7860
아난티,2026-01-12,8020
아난티,2026-01-13,8020
아난티,2026-01-14,8020
아난티,2026-01-15,7790
아난티,2026-01-16,7890
아난티,2026-01-19,7860
아난티,2026-01-20,7960
아난티,2026-01-21,7770
아난티,2026-01-22,7790
아난티,2026-01-23,7880
펌텍코리아,2025-12-24,53300
펌텍코리아,2025-12-26,53400
펌텍코리아,2025-12-29,52000
펌텍코리아,2025-12-30,52100
펌텍코리아,2026-01-02,54900
펌텍코리아,2026-01-05,53100
펌텍코리아,2026-01-06,51900
펌텍코리아,2026-01-07,50600
펌텍코리아,2026-01-08,51000
펌텍코리아,2026-01-09,55100
펌텍코리아,2026-01-12,55100
펌텍코리아,2026-01-13,56100
펌텍코리아,2026-01-14,56200
펌텍코리아,2026-01-15,55600
펌텍코리아,2026-01-16,54600
펌텍코리아,2026-01-19,53500
펌텍코리아,2026-01-20,54200
펌텍코리아,2026-01-21,53900
펌텍코리아,2026-01-22,59500
펌텍코리아,2026-01-23,59400
케이카,2025-12-24,16380
케이카,2025-12-26,16450
케이카,2025-12-29,16030
케이카,2025-12-30,16030
케이카,2026-01-02,15550
케이카,2026-01-05,15520
케이카,2026-01-06,15520
케이카,2026-01-07,15520
케이카,2026-01-08,15320
케이카,2026-01-09,15320
케이카,2026-01-12,15310
케이카,2026-01-13,15330
케이카,2026-01-14,15480
케이카,2026-01-15,15170
케이카,2026-01-16,14980
케이카,2026-01-19,14990
케이카,2026-01-20,15100
케이카,2026-01-21,15010
케이카,2026-01-22,15310
케이카,2026-01-23,15190
빙그레,2025-12-24,77000
빙그레,2025-12-26,77400
빙그레,2025-12-29,75500
빙그레,2025-12-30,74500
빙그레,2026-01-02,72900
빙그레,2026-01-05,73300
빙그레,2026-01-06,80000
빙그레,2026-01-07,73600
빙그레,2026-01-08,73400
빙그레,2026-01-09,74000
빙그레,2026-01-12,73700
빙그레,2026-01-13,74700
빙그레,2026-01-14,76600
빙그레,2026-01-15,75900
빙그레,2026-01-16,76500
빙그레,2026-01-19,75800
빙그레,2026-01-20,76800
빙그레,2026-01-21,76300
빙그레,2026-01-22,76300
빙그레,2026-01-23,76500
가온칩스,2025-12-24,47050
가온칩스,2025-12-26,55000
가온칩스,2025-12-29,52200
가온칩스,2025-12-30,51700
가온칩스,2026-01-02,52800
가온칩스,2026-01-05,52600
가온칩스,2026-01-06,54000
가온칩스,2026-01-07,53300
가온칩스,2026-01-08,64300
가온칩스,2026-01-09,61400
가온칩스,2026-01-12,63300
가온칩스,2026-01-13,62100
가온칩스,2026-01-14,59400
가온칩스,2026-01-15,60100
가온칩스,2026-01-16,60400
가온칩스,2026-01-19,61800
가온칩스,2026-01-20,60700
가온칩스,2026-01-21,59000
가온칩스,2026-01-22,60400
가온칩스,2026-01-23,62000
비츠로넥스텍,2025-12-24,15520
비츠로넥스텍,2025-12-26,15280
비츠로넥스텍,2025-12-29,16930
비츠로넥스텍,2025-12-30,19250
비츠로넥스텍,2026-01-02,19260
비츠로넥스텍,2026-01-05,19160
비츠로넥스텍,2026-01-06,19250
비츠로넥스텍,2026-01-07,18560
비츠로넥스텍,2026-01-08,17890
비츠로넥스텍,2026-01-09,18000
비츠로넥스텍,2026-01-12,19200
비츠로넥스텍,2026-01-13,19100
비츠로넥스텍,2026-01-14,18350
비츠로넥스텍,2026-01-15,19120
비츠로넥스텍,2026-01-16,19510
비츠로넥스텍,2026-01-19,20350
비츠로넥스텍,2026-01-20,21300
비츠로넥스텍,2026-01-21,22300
비츠로넥스텍,2026-01-22,25200
비츠로넥스텍,2026-01-23,24650
녹십자홀딩스,2025-12-24,16520
녹십자홀딩스,2025-12-26,16320
녹십자홀딩스,2025-12-29,15840
녹십자홀딩스,2025-12-30,15920
